eid,schaefer_exists,is_empty,contains_nan,contains_0,location_of_0
2554903,False,True,False,False,[]
1547331,False,True,False,False,[]
1435723,True,False,False,True,[398]
1237237,True,False,False,False,[]
1208806,True,False,False,False,[]
1271804,True,False,False,False,[]
1291765,False,True,False,False,[]
1439102,True,False,False,False,[]
1362135,True,False,False,False,[]
1231731,True,False,False,False,[]
1343323,True,False,False,False,[]
1073789,True,False,False,False,[]
1248733,True,False,False,False,[]
1295899,True,False,False,False,[]
2457900,False,True,False,False,[]
1782903,False,True,False,False,[]
1212387,True,False,False,False,[]
1132245,True,False,False,True,[138]
2082820,False,True,False,False,[]
1149573,True,False,False,True,[138]
1319797,True,False,False,False,[]
1202698,True,False,False,False,[]
1214762,True,False,False,False,[]
1291686,True,False,False,False,[]
1198141,False,True,False,False,[]
1295520,True,False,False,False,[]
1188429,False,True,False,False,[]
1305967,True,False,False,False,[]
1246651,False,True,False,False,[]
1151825,True,False,False,False,[]
4575449,False,True,False,False,[]
1392711,False,True,False,False,[]
1168686,True,False,False,False,[]
1351108,True,False,False,False,[]
1240357,True,False,False,False,[]
1412044,True,False,False,False,[]
1208871,True,False,False,False,[]
1410770,True,False,False,False,[]
1134734,True,False,False,False,[]
1190552,True,False,False,False,[]
1307209,True,False,False,False,[]
1117382,False,True,False,False,[]
1800658,False,True,False,False,[]
1101278,True,False,False,False,[]
1254857,True,False,False,False,[]
1065790,False,True,False,False,[]
1414918,True,False,False,False,[]
1147585,True,False,False,False,[]
1590391,True,False,False,False,[]
1035197,True,False,False,False,[]
1347166,True,False,False,False,[]
1295994,True,False,False,False,[]
2051792,False,True,False,False,[]
1418219,True,False,False,False,[]
1313429,True,False,False,False,[]
1186988,False,True,False,False,[]
1214618,True,False,False,False,[]
1404150,False,True,False,False,[]
1033825,True,False,False,False,[]
1427828,True,False,False,False,[]
1018914,True,False,False,False,[]
1326165,True,False,False,False,[]
1054194,True,False,False,False,[]
1159116,True,False,False,False,[]
1012669,True,False,False,False,[]
1004793,True,False,False,False,[]
1235854,True,False,False,False,[]
1071024,True,False,False,False,[]
1307373,True,False,False,False,[]
2140803,False,True,False,False,[]
1275761,True,False,False,False,[]
1355240,True,False,False,False,[]
2407250,False,True,False,False,[]
1115802,True,False,False,False,[]
1056734,True,False,False,True,[398]
1431846,True,False,False,False,[]
1044568,True,False,False,False,[]
1229747,True,False,False,False,[]
1242519,True,False,False,False,[]
1126412,True,False,False,False,[]
1305989,True,False,False,False,[]
1448844,True,False,False,False,[]
2230208,False,True,False,False,[]
1281300,True,False,False,False,[]
1147931,True,False,False,False,[]
2209112,False,True,False,False,[]
1402421,True,False,False,False,[]
1250732,True,False,False,False,[]
1160398,False,True,False,False,[]
1412149,True,False,False,False,[]
1184291,True,False,False,False,[]
1421097,True,False,False,False,[]
1000818,True,False,False,False,[]
1073767,True,False,False,False,[]
1089213,True,False,False,False,[]
1235479,True,False,False,False,[]
1315158,True,False,False,False,[]
1153246,False,True,False,False,[]
1000442,True,False,False,False,[]
1042019,True,False,False,False,[]
1297319,False,True,False,False,[]
1357959,True,False,False,False,[]
1162538,True,False,True,False,[]
1120163,True,False,False,False,[]
1085868,True,False,False,False,[]
1390128,True,False,False,False,[]
1450948,True,False,False,False,[]
1378600,True,False,False,False,[]
1263778,True,False,False,False,[]
1182797,True,False,True,False,[]
3756915,False,True,False,False,[]
1247573,True,False,False,False,[]
1205128,True,False,False,False,[]
1116134,True,False,False,False,[]
1419041,False,True,False,False,[]
1030087,True,False,False,False,[]
1209709,True,False,False,False,[]
1369147,True,False,False,False,[]
1397795,True,False,False,False,[]
1340742,True,False,False,False,[]
1824904,False,True,False,False,[]
1203874,True,False,False,False,[]
1373708,True,False,False,False,[]
1055258,True,False,False,True,[398]
1411452,True,False,False,False,[]
1133084,False,True,False,False,[]
1163683,True,False,False,False,[]
1710612,False,True,False,False,[]
1108913,False,True,False,False,[]
1060714,True,False,False,False,[]
1179158,True,False,False,False,[]
1032627,False,True,False,False,[]
1049111,True,False,False,False,[]
2493484,False,True,False,False,[]
1191670,True,False,False,False,[]
1171911,True,False,False,False,[]
1236162,True,False,False,False,[]
1230587,True,False,False,False,[]
1030164,True,False,False,False,[]
1348326,True,False,False,False,[]
1203459,True,False,False,False,[]
1015140,False,True,False,False,[]
1696616,False,True,False,False,[]
1363217,True,False,False,False,[]
1331324,True,False,False,False,[]
2035762,True,False,False,False,[]
1300800,True,False,False,False,[]
1323178,False,True,False,False,[]
1051189,False,True,False,False,[]
1361523,False,True,False,False,[]
2052289,False,True,False,False,[]
1074039,True,False,False,False,[]
1236081,True,False,False,False,[]
1793287,False,True,False,False,[]
1230413,True,False,False,False,[]
1339737,True,False,False,False,[]
1251930,True,False,False,False,[]
1361979,True,False,False,False,[]
1005872,True,False,False,False,[]
1449631,True,False,False,False,[]
1080996,True,False,False,False,[]
1133167,True,False,False,False,[]
1078618,True,False,False,False,[]
1090130,True,False,False,False,[]
1094296,True,False,False,False,[]
1043241,False,True,False,False,[]
1133189,False,True,False,False,[]
1282761,False,True,False,False,[]
1352849,False,True,False,False,[]
1373605,True,False,False,False,[]
1201217,True,False,False,False,[]
1127747,True,True,False,False,[]
1257116,True,False,False,False,[]
1078762,True,False,False,False,[]
1195881,False,True,False,False,[]
1344827,True,False,False,False,[]
1165288,True,False,False,False,[]
1051167,True,False,False,False,[]
1251584,True,False,False,False,[]
1302214,True,False,False,False,[]
1228848,True,False,False,False,[]
1005908,True,False,False,False,[]
1304686,True,False,False,False,[]
1420256,True,False,False,False,[]
1259074,True,False,False,False,[]
1066368,True,False,False,False,[]
1383021,True,False,False,False,[]
1329352,True,False,False,False,[]
2588512,False,True,False,False,[]
1316963,True,False,False,False,[]
1389292,True,False,False,False,[]
1434956,True,False,False,False,[]
1175797,True,False,False,False,[]
1026193,True,False,False,False,[]
1342098,True,False,False,False,[]
1385527,True,False,False,False,[]
1181262,True,False,False,True,"[142, 398]"
1059503,True,False,False,False,[]
1304765,True,False,False,False,[]
1215960,True,False,False,False,[]
1426750,True,False,False,False,[]
1284384,True,False,False,False,[]
1051084,True,False,False,False,[]
1451647,False,True,False,False,[]
1028086,True,False,False,False,[]
1253353,True,False,False,False,[]
1228465,True,False,False,False,[]
1279827,True,False,False,True,[398]
1248303,True,False,False,True,[401]
2337490,False,True,False,False,[]
1998785,False,True,False,False,[]
1431121,True,False,False,False,[]
1200825,True,False,False,True,[398]
1231301,True,False,False,False,[]
1421449,True,False,False,False,[]
1326996,True,False,False,False,[]
1343713,True,False,False,False,[]
1941647,False,True,False,False,[]
1091622,True,False,False,False,[]
1526678,False,True,False,False,[]
1297653,True,False,False,False,[]
1751218,False,True,False,False,[]
1435313,True,False,False,False,[]
1267000,True,False,False,False,[]
1345215,True,False,False,False,[]
1168355,True,False,False,True,"[138, 142]"
1291355,True,False,False,False,[]
1198492,True,False,False,False,[]
1283109,True,False,False,False,[]
1136447,True,False,False,False,[]
1044055,True,False,False,False,[]
1330436,True,False,False,False,[]
1164574,True,False,False,False,[]
1334790,True,False,False,False,[]
1414091,True,False,False,False,[]
1069581,True,False,False,False,[]
1134304,True,False,False,False,[]
1240767,True,False,False,False,[]
1233818,True,False,False,False,[]
1014625,True,False,False,False,[]
1319244,True,False,False,False,[]
1101648,True,False,False,False,[]
1456973,True,False,False,False,[]
1113414,True,False,False,False,[]
1258788,True,False,False,False,[]
1596333,False,True,False,False,[]
1048603,False,True,False,False,[]
1120804,True,False,False,False,[]
1237670,True,False,False,False,[]
2290682,False,True,False,False,[]
1277945,True,False,False,False,[]
1214352,True,False,False,False,[]
1366740,True,False,False,False,[]
1338052,True,False,False,False,[]
1231376,True,False,False,False,[]
1392321,True,False,False,False,[]
1425798,True,False,False,False,[]
1233442,True,False,False,False,[]
1252961,True,False,False,False,[]
1216946,True,False,False,False,[]
2486422,False,True,False,False,[]
1227262,True,False,False,False,[]
1265639,True,False,False,False,[]
1069935,True,False,False,False,[]
1456809,True,False,False,False,[]
1396069,True,False,True,False,[]
1380193,True,False,False,False,[]
1128137,True,False,False,False,[]
1182244,True,False,False,False,[]
1275351,True,False,False,False,[]
1429157,True,False,False,False,[]
1285496,False,True,False,False,[]
1452661,True,False,False,False,[]
1281730,False,True,False,False,[]
1067820,True,False,False,False,[]
1056304,True,False,False,False,[]
1157433,True,False,False,False,[]
1271163,True,False,False,True,[398]
1408341,True,False,False,False,[]
1437970,True,False,False,False,[]
1050602,False,True,False,False,[]
3004703,False,True,False,False,[]
1122210,True,False,False,False,[]
1240789,True,False,False,False,[]
2337853,False,True,False,False,[]
1029600,True,False,False,False,[]
1002746,True,False,False,False,[]
1244458,True,False,False,False,[]
1083504,True,False,False,False,[]
1297729,False,True,False,False,[]
1425695,True,False,False,False,[]
2201131,False,True,False,False,[]
1202231,True,False,False,False,[]
1825341,False,True,False,False,[]
1174166,True,False,False,False,[]
1085002,True,False,False,False,[]
1437893,False,True,False,False,[]
1196933,True,False,False,False,[]
1250302,True,False,False,False,[]
1198826,True,False,False,False,[]
1067599,True,False,False,False,[]
1439986,True,False,False,False,[]
1101745,False,True,False,False,[]
1073357,False,True,False,False,[]
1258685,False,True,False,False,[]
1072535,True,False,False,False,[]
1779305,False,True,False,False,[]
1304662,True,False,False,False,[]
1424163,False,True,False,False,[]
1224343,True,False,False,False,[]
1219388,True,False,False,False,[]
1001784,True,False,False,False,[]
1123591,True,False,False,False,[]
1078786,True,False,False,False,[]
1028181,False,True,False,False,[]
1209774,True,False,False,False,[]
1300450,False,True,False,False,[]
1009397,True,False,False,False,[]
1059590,True,False,False,False,[]
1203809,False,True,False,False,[]
1070395,True,False,False,False,[]
1152180,True,False,False,False,[]
1173202,True,False,False,False,[]
1142926,True,False,False,False,[]
1316864,True,False,False,False,[]
1108534,True,False,False,False,[]
1125097,True,False,False,False,[]
1053723,True,False,False,False,[]
1367058,True,False,False,False,[]
1447759,True,False,False,False,[]
1028062,False,True,False,False,[]
1455505,True,False,True,False,[]
1123472,True,False,False,False,[]
1156251,True,False,False,False,[]
1187614,False,True,False,False,[]
1333837,True,False,False,False,[]
1019688,True,False,False,False,[]
2081185,False,True,False,False,[]
1411802,True,False,False,False,[]
1361904,False,True,False,False,[]
1381665,True,False,False,False,[]
1181286,True,False,False,False,[]
1278312,True,False,False,False,[]
1007361,True,False,False,False,[]
1082285,True,False,False,False,[]
1321631,True,False,False,False,[]
1228515,True,False,False,False,[]
1137328,False,True,False,False,[]
1127640,True,False,False,False,[]
1177047,True,False,False,False,[]
1358633,False,True,False,False,[]
1354012,True,False,False,False,[]
1114770,True,False,False,False,[]
1236186,True,False,False,False,[]
1339630,True,False,False,False,[]
1407882,True,False,False,False,[]
1034251,True,False,False,False,[]
1080891,True,False,False,False,[]
1222748,True,False,False,False,[]
1104218,True,False,False,False,[]
1041472,True,False,False,False,[]
1094391,True,False,False,False,[]
1020951,True,False,False,False,[]
1110918,True,False,False,False,[]
1226920,True,False,False,False,[]
1238093,True,False,False,False,[]
1335011,True,False,False,False,[]
1325923,True,False,False,False,[]
1274449,True,False,False,False,[]
1395045,True,False,False,False,[]
1086059,True,False,False,False,[]
1413216,True,False,False,False,[]
1241105,True,False,False,False,[]
1422932,True,False,False,False,[]
1399664,True,False,False,False,[]
1106976,True,False,False,True,[142]
1393919,True,False,False,False,[]
1916353,False,True,False,False,[]
1441325,True,False,False,False,[]
1213036,True,False,False,False,[]
1288861,True,False,False,False,[]
1038593,False,True,False,False,[]
1041591,True,False,False,False,[]
2382468,False,True,False,False,[]
1106901,True,False,False,False,[]
1264156,True,False,False,False,[]
1096888,True,False,False,False,[]
1169537,True,False,False,False,[]
1191777,False,True,False,False,[]
1731959,False,True,False,False,[]
1163610,True,False,False,False,[]
1419146,True,False,False,False,[]
1381768,True,False,False,False,[]
1397692,True,False,True,False,[]
1259009,True,False,False,False,[]
1379528,True,False,False,False,[]
1203973,True,False,False,False,[]
2400409,False,True,False,False,[]
1340645,True,False,False,False,[]
1144100,True,False,False,False,[]
1404584,True,False,False,False,[]
1202336,True,False,False,False,[]
1349449,True,False,False,False,[]
1374482,True,False,False,False,[]
1283174,True,False,False,False,[]
1164509,True,False,False,False,[]
1388564,True,False,False,False,[]
1261921,True,False,False,False,[]
1359121,True,False,False,False,[]
1004347,True,False,False,False,[]
1351968,True,False,False,False,[]
1037299,True,False,False,False,[]
1010847,True,False,False,False,[]
1353392,True,False,False,False,[]
1305107,True,False,True,False,[]
1151045,True,False,False,False,[]
1141977,True,False,False,False,[]
1170253,True,False,False,False,[]
1229393,True,False,False,False,[]
1120454,True,False,False,False,[]
1454217,True,False,False,False,[]
1200596,False,True,False,False,[]
1000175,True,False,False,False,[]
1372184,True,False,False,False,[]
1157543,True,False,False,False,[]
1412824,True,False,False,True,[142]
1328530,False,True,False,False,[]
1362922,False,True,False,False,[]
1095837,True,False,False,False,[]
1227286,True,False,False,False,[]
1976442,False,True,False,False,[]
1289253,True,False,False,False,[]
1277481,True,False,False,False,[]
1440917,True,False,False,False,[]
1273750,True,False,False,False,[]
1448129,True,False,False,False,[]
1388949,False,True,False,False,[]
1025126,True,False,False,False,[]
1263238,True,False,False,False,[]
1439962,True,False,False,False,[]
1406353,True,False,False,False,[]
1204647,True,False,False,False,[]
1050705,True,False,False,False,[]
1081340,True,False,False,False,[]
1235139,True,False,False,False,[]
1261498,True,False,False,False,[]
1244972,True,False,False,False,[]
1120879,True,False,False,False,[]
1307644,True,False,False,False,[]
1021314,True,False,False,False,[]
1239718,True,False,False,False,[]
1372067,True,False,False,False,[]
1134379,True,False,False,False,[]
1122283,True,False,False,False,[]
1229270,True,False,False,False,[]
1216561,True,False,False,False,[]
1039315,True,False,False,False,[]
1130031,True,False,False,False,[]
1372089,True,False,False,False,[]
1160636,False,True,False,False,[]
1315938,True,False,False,True,[138]
1065333,True,False,False,False,[]
1061095,True,False,False,False,[]
1180499,True,False,False,False,[]
1048690,True,False,False,False,[]
1330546,True,False,False,False,[]
1097254,False,True,False,False,[]
1014722,True,False,False,False,[]
1324388,True,False,False,False,[]
1056379,True,False,False,False,[]
1370629,True,False,False,False,[]
1362475,True,False,False,True,[398]
1208088,True,False,False,False,[]
1456874,True,False,False,False,[]
1190065,True,False,False,False,[]
1099341,True,False,False,False,[]
1237777,True,False,False,False,[]
1244808,True,False,False,False,[]
1037394,True,False,False,False,[]
1404930,True,False,False,False,[]
1248390,True,False,False,True,[398]
1033045,True,False,True,False,[]
1427048,True,False,False,False,[]
1192726,True,False,False,False,[]
1458916,True,False,False,False,[]
1867767,False,True,False,False,[]
1320059,True,False,False,False,[]
1444791,True,False,False,False,[]
1410230,True,False,False,False,[]
1239615,True,False,False,False,[]
1334697,True,False,False,False,[]
1035919,True,False,False,False,[]
2636463,False,True,False,False,[]
1341120,True,False,False,False,[]
1054860,True,False,False,False,[]
1326891,True,False,False,False,[]
1184748,True,False,False,False,[]
1147151,True,False,False,False,[]
1386951,True,False,False,False,[]
1040360,True,False,False,False,[]
1083579,True,False,False,False,[]
1008846,True,False,False,False,[]
1285508,True,False,False,False,[]
1093011,True,False,False,False,[]
1456459,True,False,False,False,[]
1023977,True,False,False,True,[398]
1334703,True,False,False,False,[]
1379062,True,False,False,False,[]
1187253,True,False,False,False,[]
4159046,False,True,False,False,[]
4840947,False,True,False,False,[]
1022696,True,False,False,False,[]
1622978,False,True,False,False,[]
1053313,True,False,False,False,[]
1407071,True,False,False,False,[]
1127393,True,False,False,False,[]
1189346,True,False,False,False,[]
1999539,False,True,False,False,[]
1385010,False,True,False,False,[]
1009633,True,False,False,False,[]
1047987,True,False,False,False,[]
1003480,True,False,False,False,[]
1121695,True,False,False,False,[]
1030890,False,True,False,False,[]
1251150,True,False,False,False,[]
1571651,False,True,False,False,[]
1127270,True,False,False,False,[]
1419821,False,True,False,False,[]
1278722,True,False,False,False,[]
1007751,True,False,False,False,[]
1211248,False,True,False,False,[]
1137718,True,False,False,False,[]
2384809,False,True,False,False,[]
1222396,True,False,False,False,[]
1379181,True,False,False,False,[]
1367832,True,False,False,False,[]
1090927,True,False,False,False,[]
1329786,True,False,False,False,[]
1183016,True,False,False,False,[]
1264831,True,False,False,False,[]
1193924,True,False,False,False,[]
1308590,True,False,False,False,[]
1407006,True,False,False,False,[]
1358397,True,False,False,False,[]
1179938,True,False,False,False,[]
1199659,True,False,False,False,[]
1447369,True,False,False,False,[]
1350610,True,False,False,False,[]
1459714,False,True,False,False,[]
1015957,True,False,False,False,[]
1220536,True,False,False,False,[]
1274097,True,False,False,False,[]
1352124,True,False,False,True,[142]
1072008,True,False,False,False,[]
1030453,False,True,False,False,[]
1316103,True,False,False,False,[]
3034355,False,True,False,False,[]
1314637,False,True,False,False,[]
1387629,True,False,False,False,[]
1441715,True,False,False,False,[]
1047544,True,False,False,False,[]
1121798,True,False,False,False,[]
1318016,False,True,False,False,[]
1116474,True,False,False,False,[]
1086833,True,False,False,False,[]
1310405,True,False,False,False,[]
2347330,False,True,False,False,[]
1424804,False,True,False,False,[]
2237016,False,True,False,False,[]
1215100,False,True,False,False,[]
1236878,True,False,False,False,[]
1028528,True,False,False,False,[]
1090470,False,True,False,False,[]
1417463,True,False,False,False,[]
1445550,False,True,False,False,[]
1354975,True,False,False,False,[]
1365251,True,False,False,True,[398]
1158679,True,False,False,False,[]
1032284,True,False,False,False,[]
1340275,True,False,False,False,[]
1401857,True,False,False,False,[]
1110091,True,False,False,False,[]
1395596,True,False,False,False,[]
1036122,False,True,False,False,[]
1139694,True,False,False,False,[]
1323862,False,True,False,False,[]
1381358,True,False,False,False,[]
1335998,True,False,False,False,[]
1312346,True,False,False,False,[]
1399223,True,False,False,False,[]
1125449,False,True,False,False,[]
1045207,True,False,False,False,[]
1137615,False,True,False,False,[]
1116859,True,False,False,False,[]
2483915,False,True,False,False,[]
1377199,True,False,False,False,[]
1224609,True,False,False,False,[]
1344047,True,False,False,False,[]
1116597,True,False,False,False,[]
1039628,True,False,False,False,[]
1254407,False,True,False,False,[]
1061866,True,False,False,False,[]
1313897,True,False,False,False,[]
1087395,True,False,False,False,[]
1016971,True,False,False,False,[]
1313559,True,False,False,False,[]
1269902,True,False,False,False,[]
1433258,True,False,False,False,[]
1225182,True,False,False,False,[]
1242469,True,False,True,False,[]
1250635,True,False,False,False,[]
1081693,True,False,False,False,[]
1271879,True,False,False,False,[]
1124256,True,False,False,False,[]
1202706,True,False,False,False,[]
1252101,True,False,False,False,[]
1364814,True,False,False,True,[401]
1184396,True,False,False,False,[]
1180030,True,False,False,False,[]
1458192,True,False,False,False,[]
1128477,True,False,False,False,[]
1225061,True,False,False,False,[]
5557016,False,True,False,False,[]
1071123,True,False,False,False,[]
1075285,False,True,False,False,[]
1307274,True,False,False,False,[]
1021724,True,False,False,True,[138]
1738348,True,False,True,False,[]
1138168,True,False,False,False,[]
1008121,True,False,False,True,[138]
1279047,True,False,False,False,[]
1446598,False,True,False,False,[]
1202771,True,False,False,False,[]
1006034,True,False,False,False,[]
1052595,True,False,False,False,[]
1229640,True,False,False,False,[]
1252176,True,False,False,False,[]
1400265,True,False,False,False,[]
1200045,True,False,False,False,[]
1239328,True,False,False,False,[]
1402551,True,False,False,False,[]
1147836,False,True,False,False,[]
1271454,True,False,False,False,[]
1398811,True,False,False,False,[]
1283969,True,False,False,False,[]
1210977,True,False,False,False,[]
1128594,True,False,False,False,[]
1027222,True,False,False,False,[]
1016906,True,False,True,False,[]
1208456,True,False,False,False,[]
1273360,True,False,False,False,[]
2055533,False,True,False,False,[]
1289614,True,False,False,False,[]
2201471,False,True,False,False,[]
1151596,True,False,False,False,[]
1079530,True,False,False,False,[]
1170614,False,True,False,False,[]
1285035,True,False,False,False,[]
1172120,True,False,False,False,[]
1406763,True,False,False,False,[]
1204277,True,False,False,False,[]
2154390,False,True,False,False,[]
1050335,True,False,False,False,[]
2674491,False,True,False,False,[]
1014312,False,True,False,False,[]
1103985,True,False,False,False,[]
1442744,True,False,False,False,[]
1440070,False,True,False,False,[]
1223847,True,False,False,False,[]
1018533,True,False,False,False,[]
2013220,False,True,False,False,[]
1065697,True,False,False,False,[]
2161632,False,True,False,False,[]
1198046,True,False,False,False,[]
1406619,False,True,False,False,[]
1444242,True,False,False,False,[]
1039725,True,False,False,False,[]
1233175,True,False,False,False,[]
1033596,True,False,False,False,[]
1093998,True,False,False,False,[]
1065703,True,False,False,False,[]
1338565,True,False,False,False,[]
1126835,True,False,False,False,[]
1196153,True,False,False,False,[]
1359846,False,True,False,False,[]
1429937,True,False,False,False,[]
1188897,True,False,False,False,[]
1115452,False,True,False,False,[]
1067040,True,False,False,False,[]
1218033,True,False,False,False,[]
2302925,False,True,False,False,[]
1320833,True,False,False,False,[]
1069155,True,False,False,False,[]
1188559,True,False,False,False,[]
1334333,True,False,False,False,[]
1040750,True,False,False,False,[]
1349097,True,False,False,False,[]
2140453,False,True,False,False,[]
1192316,True,False,False,False,[]
1168662,True,False,False,False,[]
1235404,False,True,False,False,[]
1267537,True,False,False,True,[138]
1190422,True,False,False,False,[]
1263691,True,False,False,False,[]
1206814,True,False,False,False,[]
1046256,True,False,False,False,[]
1097613,True,False,False,False,[]
1091281,True,False,False,False,[]
1025841,True,False,False,False,[]
1291662,True,False,False,False,[]
1214786,True,False,False,False,[]
1136170,True,False,False,False,[]
1416962,True,False,False,False,[]
1427246,True,False,False,False,[]
1394559,True,False,False,False,[]
1128333,True,False,False,False,[]
1021017,True,False,False,False,[]
1380397,True,False,False,False,[]
1850711,False,True,False,False,[]
1394897,True,False,False,False,[]
1388610,True,False,False,False,[]
1176421,True,False,False,False,[]
1359255,True,False,False,False,[]
1452465,True,False,False,False,[]
1054634,True,False,False,False,[]
1429353,True,False,False,False,[]
2096843,False,True,False,False,[]
1382537,True,False,False,False,[]
1271367,True,False,False,False,[]
1103396,True,False,False,False,[]
1046832,True,False,False,False,[]
1077316,True,False,False,False,[]
1362798,True,False,True,False,[]
1442099,True,False,False,False,[]
1206270,True,False,False,False,[]
1048927,True,False,False,False,[]
2474741,False,True,False,False,[]
1172613,True,False,True,False,[]
1216718,False,True,False,False,[]
1311890,True,False,False,False,[]
1120757,True,False,False,False,[]
1153828,True,False,False,False,[]
1454114,False,True,False,False,[]
1256400,True,False,False,False,[]
1277782,True,False,False,False,[]
1261678,True,False,False,False,[]
1301036,True,False,False,False,[]
1452848,True,False,False,False,[]
1378034,True,False,False,False,[]
1366987,True,False,False,False,[]
1374781,True,False,False,False,[]
1210269,True,False,False,False,[]
1283277,True,False,False,False,[]
1206393,False,True,False,False,[]
2383174,False,True,False,False,[]
1324186,True,False,False,False,[]
1089427,True,False,False,False,[]
1204969,True,False,False,False,[]
1101541,False,True,False,False,[]
1221483,True,False,False,False,[]
1071667,True,False,False,False,[]
1357337,True,False,False,False,[]
1002918,False,True,False,False,[]
1423179,True,False,False,False,[]
1115361,True,False,False,False,[]
1071689,True,False,False,False,[]
1513130,False,True,False,False,[]
1216615,True,False,False,False,[]
1184985,True,False,False,False,[]
2088169,False,True,False,False,[]
1093312,False,True,False,False,[]
1362695,True,False,False,False,[]
1307810,True,False,False,False,[]
1180679,True,False,False,False,[]
1309891,False,True,False,False,[]
1237403,False,True,False,False,[]
1743240,False,True,False,False,[]
1048470,True,False,False,False,[]
1014998,True,False,False,False,[]
1178439,True,False,False,False,[]
1334594,True,False,False,False,[]
1097120,True,False,False,False,[]
1364393,True,False,False,False,[]
1398275,True,False,False,False,[]
1295280,True,False,False,False,[]
1202138,True,False,False,False,[]
1440743,False,True,False,False,[]
1360042,True,False,False,True,[138]
1269366,True,False,False,False,[]
1101982,True,False,False,False,[]
1239561,True,False,False,False,[]
1016315,True,False,False,False,[]
1018200,True,False,False,False,[]
1271389,True,False,False,False,[]
1435160,False,True,False,False,[]
1061202,True,False,False,False,[]
1075896,True,False,False,False,[]
1366544,True,False,False,False,[]
1149330,True,False,False,False,[]
1446245,True,False,False,False,[]
1334477,True,False,False,False,[]
1293786,True,False,False,False,[]
1364270,True,False,False,False,[]
1311453,False,True,False,False,[]
1124832,True,False,False,False,[]
1299535,True,False,False,False,[]
1341254,True,False,False,False,[]
1035637,True,False,False,False,[]
1261775,True,False,False,False,[]
1433466,True,False,False,False,[]
5115553,False,True,False,False,[]
1147225,True,False,False,False,[]
1155079,True,False,False,False,[]
1201013,True,False,False,False,[]
1278011,True,False,False,False,[]
1340811,True,False,False,False,[]
1276104,True,False,False,False,[]
1088335,True,False,False,False,[]
1354311,True,False,False,False,[]
1036688,True,False,False,False,[]
1062329,True,False,False,False,[]
2184783,False,True,False,False,[]
1084480,True,False,False,False,[]
1053999,True,False,False,False,[]
1337892,True,False,False,False,[]
1262629,False,True,False,False,[]
1236388,True,False,False,False,[]
1156125,True,False,False,False,[]
1187560,True,False,False,False,[]
1459050,True,False,False,False,[]
1391079,False,True,False,False,[]
1288635,True,False,False,False,[]
1381511,True,False,False,False,[]
1268954,True,False,False,False,[]
1104016,True,False,False,False,[]
1197008,False,True,False,False,[]
1064658,True,False,False,False,[]
1272341,True,False,False,False,[]
1356808,True,False,False,False,[]
1032903,True,False,False,False,[]
1158030,True,False,False,False,[]
1809217,False,True,False,False,[]
2029722,False,True,False,False,[]
1260089,True,False,False,False,[]
1026397,True,False,False,False,[]
1226774,True,False,False,False,[]
1228661,True,False,False,False,[]
1253157,True,False,False,False,[]
1371342,True,False,False,False,[]
1057612,False,True,False,False,[]
2136832,False,True,False,False,[]
1114924,True,False,False,False,[]
1251663,True,False,False,False,[]
1123692,True,False,False,False,[]
1312955,True,False,False,False,[]
1173095,True,False,False,False,[]
1339864,True,False,False,False,[]
1001487,False,True,False,False,[]
1129901,False,True,False,False,[]
1367256,True,False,False,False,[]
1356972,True,False,False,False,[]
1148422,True,False,False,False,[]
1165181,True,False,False,False,[]
1217170,True,False,False,False,[]
1038704,True,False,False,True,[138]
1900049,False,True,False,False,[]
1053894,True,False,False,False,[]
1321865,True,False,False,False,[]
1034125,False,True,False,False,[]
1397591,True,False,False,False,[]
1260067,True,False,False,False,[]
1369343,True,False,False,False,[]
1403850,True,False,False,False,[]
1428961,True,False,False,False,[]
1393637,True,False,False,False,[]
1127814,True,False,False,False,[]
1438053,False,True,False,False,[]
1282468,False,True,False,False,[]
1325799,True,False,False,False,[]
1041692,True,False,False,True,[138]
2431074,False,True,False,False,[]
1399510,True,False,False,False,[]
1441051,True,False,False,False,[]
1150897,False,True,False,False,[]
1163949,True,False,False,False,[]
1098750,True,False,False,False,[]
1346040,True,False,False,True,[398]
1189955,True,False,False,False,[]
1150559,True,False,False,False,[]
1436146,True,False,False,False,[]
1525800,False,True,False,False,[]
1397472,True,False,False,False,[]
1260184,True,False,False,False,[]
1112175,True,False,False,False,[]
1316630,True,False,False,False,[]
1207835,True,False,False,False,[]
1219186,False,True,False,False,[]
1140046,True,False,False,False,[]
1191403,False,True,False,False,[]
1165062,True,False,False,False,[]
1209920,True,False,False,False,[]
1363013,True,False,False,False,[]
1321448,False,True,False,False,[]
1443712,True,False,False,False,[]
1342205,True,False,False,False,[]
1064755,True,False,False,False,[]
1243968,True,False,False,False,[]
1247700,False,True,False,False,[]
1222985,True,False,False,False,[]
1335312,False,True,False,False,[]
1337426,True,False,False,False,[]
1129976,True,False,False,False,[]
1163564,True,False,False,False,[]
1102847,True,False,False,False,[]
1077726,True,False,False,False,[]
1380633,True,False,False,False,[]
1265199,True,False,False,False,[]
1128697,False,True,False,False,[]
1271757,True,False,False,False,[]
1204174,True,False,False,False,[]
1081473,True,False,False,False,[]
1376566,True,False,False,False,[]
1216328,True,False,False,False,[]
1317845,True,False,False,False,[]
1083347,True,False,False,False,[]
1345976,True,False,False,False,[]
1029034,True,False,False,False,[]
1111834,True,False,False,False,[]
